PUMFID,JobIncomeCategory,GovLoan,RESP,GovGrant,NonGovGrant,Scholarship,Savings,FamilySupport,BankLoan,CreditCard,EmployerFunding,OtherFunding,WorkBeforeProgram,WorkPlacement,Male,Ontario,Quebec,WesternProv,ageUnder25,age25to29,age30to39,age40more,status_ctz_birth,status_ctz_nature,status_immigrant,edu_college,edu_bachelor,edu_graduate,fieldOfStudy_edu,fieldOfStudy_human,fieldOfStudy_social,fieldOfStudy_business,fieldOfStudy_lifeScience,fieldOfStudy_math,fieldOfStudy_engineering,fieldOfStudy_health,Parent1Edu_higher,Parent1Edu_same,Parent1Edu_lower,Parent2Edu_higher,Parent2Edu_same,Parent2Edu_lower
67267,0.0,0,0,0,0,0,1,1,0,0,0,0,60.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
67268,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
67269,,1,0,0,0,1,0,0,0,0,0,0,60.0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67271,80000.0,1,0,0,0,0,1,0,0,0,0,0,18.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
67272,60000.0,0,0,1,0,1,0,0,0,0,0,0,18.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
67274,13000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
67275,40000.0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
67276,,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67277,60000.0,0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67282,60000.0,1,0,0,0,0,0,0,1,0,0,0,18.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
67285,40000.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
67287,60000.0,0,0,0,0,0,1,1,0,0,0,0,30.0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
67289,120000.0,1,0,0,0,1,0,0,0,0,0,0,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
67290,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
67292,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67297,13000.0,1,0,0,0,0,0,0,1,0,0,0,60.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
67299,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67300,0.0,0,0,0,0,0,0,1,1,0,0,0,6.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
67302,60000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
67303,40000.0,1,0,0,0,0,0,0,1,0,0,0,60.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
67304,40000.0,0,0,0,1,0,0,1,0,0,0,0,42.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
67305,120000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
67307,60000.0,1,0,0,0,0,1,0,0,0,0,0,30.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
67309,40000.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67310,120000.0,0,0,0,0,1,0,0,0,0,1,0,60.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67311,,0,0,0,0,0,1,1,0,0,0,0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
67313,0.0,0,1,0,0,1,0,0,0,0,0,0,60.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
67314,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
67315,60000.0,0,0,0,0,0,1,1,0,0,0,0,18.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
67316,60000.0,1,0,0,0,0,0,0,0,0,0,0,60.0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
67317,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
67318,60000.0,0,0,0,0,0,1,1,0,0,0,0,18.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
67319,120000.0,1,0,0,0,0,1,0,0,0,0,0,60.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67320,40000.0,1,0,0,0,0,0,0,1,0,0,0,60.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
67322,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
67323,0.0,1,0,0,0,0,0,1,0,0,0,0,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
67324,40000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
67325,0.0,1,0,0,0,0,1,0,0,0,0,0,60.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
67328,40000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67329,60000.0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67331,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
67332,0.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67335,80000.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
67338,120000.0,0,1,0,0,1,0,0,0,0,0,0,30.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67339,0.0,0,0,0,0,0,0,0,1,0,0,1,18.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
67340,120000.0,0,0,0,0,0,1,0,0,0,1,0,42.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
67341,60000.0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
67342,40000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
67345,0.0,1,0,0,0,0,1,0,0,0,0,0,60.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
67346,80000.0,1,0,0,0,0,0,0,1,0,0,0,60.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67348,120000.0,0,0,0,0,1,1,0,0,0,0,0,18.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67349,60000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67353,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67355,60000.0,0,0,0,0,0,1,0,1,0,0,0,60.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67356,120000.0,1,1,0,0,0,0,0,0,0,0,0,18.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67357,60000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
67358,40000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
67359,60000.0,0,0,0,0,1,0,0,0,0,0,0,30.0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
67361,120000.0,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67362,60000.0,1,0,0,0,0,1,0,0,0,0,0,60.0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67363,80000.0,1,0,0,0,0,0,1,0,0,0,0,60.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
67364,60000.0,0,0,0,0,0,0,0,0,0,0,0,42.0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
67365,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67367,0.0,1,0,0,0,0,1,0,0,0,0,0,60.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
67368,80000.0,0,0,0,0,1,0,1,0,0,0,0,60.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
67369,60000.0,0,0,0,0,1,0,1,0,0,0,0,18.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67370,0.0,0,1,0,0,1,0,0,0,0,0,0,30.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
67372,60000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
67375,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
67377,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67379,40000.0,1,0,0,0,0,1,0,0,0,0,0,42.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
67380,40000.0,1,0,0,0,0,0,0,0,0,0,1,42.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
67382,40000.0,0,1,0,0,0,0,1,0,0,0,0,18.0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67384,40000.0,0,0,0,0,0,1,0,1,0,0,0,60.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
67386,13000.0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
67387,0.0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
67388,60000.0,0,1,0,0,0,0,1,0,0,0,0,6.0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
67390,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
67391,60000.0,0,0,1,0,1,0,0,0,0,0,0,30.0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
67392,60000.0,1,0,0,0,0,0,0,0,0,0,1,18.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67394,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
67395,0.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
67397,0.0,1,0,0,0,0,0,0,0,1,0,0,18.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67398,120000.0,0,0,0,0,0,1,0,1,0,0,0,18.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
67399,60000.0,1,0,0,0,0,1,0,0,0,0,0,60.0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
67400,0.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
67401,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
67404,0.0,0,0,0,0,0,1,1,0,0,0,0,60.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
67405,60000.0,0,0,0,0,0,0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
67406,40000.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
67407,0.0,0,0,0,0,0,1,1,0,0,0,0,18.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67408,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
67410,60000.0,1,0,1,0,0,0,0,0,0,0,0,60.0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
67412,80000.0,0,0,0,0,1,0,0,0,0,0,0,60.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
67414,13000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
67416,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
67417,0.0,1,0,0,0,0,0,0,1,0,0,0,30.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
67421,80000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
67424,13000.0,1,0,1,0,0,0,0,0,0,0,0,60.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
67425,120000.0,0,0,0,0,0,0,0,0,0,0,0,18.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
67426,120000.0,0,0,0,0,0,1,0,0,0,1,0,60.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67427,80000.0,0,0,0,0,0,0,0,0,0,0,0,30.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67428,0.0,0,1,0,0,0,1,0,0,0,0,0,60.0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
67432,60000.0,1,0,0,0,0,0,1,0,0,0,0,60.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
67433,120000.0,0,0,0,0,0,0,0,1,1,0,0,30.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67435,,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67436,0.0,0,0,0,0,0,1,1,0,0,0,0,6.0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
67438,60000.0,0,1,0,0,0,1,0,0,0,0,0,18.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
67439,60000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
67441,80000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
67442,60000.0,1,0,0,0,0,1,0,0,0,0,0,18.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
67443,60000.0,1,0,1,0,0,0,0,0,0,0,0,30.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
67444,120000.0,1,0,0,0,0,1,0,0,0,0,0,60.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
67445,80000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
67446,80000.0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67450,0.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
67451,60000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
67455,80000.0,0,0,1,0,0,1,0,0,0,0,0,42.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67456,13000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67457,60000.0,1,0,0,0,1,0,0,0,0,0,0,30.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
67458,0.0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
67460,80000.0,0,0,0,0,0,0,0,0,0,0,0,30.0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
67461,60000.0,0,1,0,0,0,0,1,0,0,0,0,60.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
67464,0.0,1,0,0,0,0,1,0,0,0,0,0,18.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
67465,80000.0,0,1,0,0,0,1,0,0,0,0,0,60.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
67466,40000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
67467,60000.0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
67468,60000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67470,120000.0,0,0,0,0,0,1,0,0,1,0,0,60.0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
67471,60000.0,0,0,0,0,0,1,1,0,0,0,0,6.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
67472,40000.0,0,0,0,0,0,0,1,1,0,0,0,6.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
67474,40000.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
67475,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
67478,40000.0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
67480,,1,0,0,0,0,0,0,1,0,0,0,60.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
67482,0.0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
67483,40000.0,0,1,0,0,1,0,0,0,0,0,0,60.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
67484,0.0,0,0,1,0,0,0,1,0,0,0,0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
67486,80000.0,0,0,0,0,0,1,0,1,0,0,0,60.0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
67487,13000.0,1,0,1,0,0,0,0,0,0,0,0,30.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
67490,120000.0,0,0,0,0,0,0,0,0,0,0,0,60.0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
67491,60000.0,0,1,0,0,1,0,0,0,0,0,0,18.0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
67493,60000.0,0,1,0,0,0,1,0,0,0,0,0,60.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
67495,120000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
67498,80000.0,1,0,0,0,0,1,0,0,0,0,0,60.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
67499,40000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
67501,80000.0,0,0,0,0,0,1,1,0,0,0,0,60.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
67503,40000.0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
67504,120000.0,0,0,0,0,0,1,1,0,0,0,0,60.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
